timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
29600000000,true,GNSS_AIDED,12.001467577718424,77.00022839784411,5.893147345626337,16.995829622336032,1.9439281564449584,0.0,0,0
29700000000,true,GNSS_AIDED,12.001472645609171,77.00022998753597,5.895040084248212,17.050594166921087,1.820377264081634,0.0,0,0
29800000000,true,GNSS_AIDED,12.001477713714872,77.00023158191678,5.896958571018342,17.105529487366084,1.7206843966885224,0.0,0,0
29900000000,true,GNSS_AIDED,12.00148278202621,77.00023318122936,5.8988960523268394,17.160642289395696,1.6385882243016154,0.0,0,0
30000000000,true,GNSS_AIDED,12.001487850535538,77.00023478564441,5.900847919499132,17.21592973473753,1.5699505119897565,0.0,0,0
30100000000,true,GNSS_AIDED,12.001492919235321,77.00023639528773,5.902810876493958,17.271384917396574,1.5118961391357881,0.0,0,0
30200000000,true,GNSS_AIDED,12.001497988117759,77.00023801025549,5.90478248288459,17.326999294420432,1.4623465721109865,0.0,0,0
30300000000,true,GNSS_AIDED,12.00150305717475,77.00023963062331,5.906760885912236,17.38276379149289,1.419750001712235,0.0,0,0
30400000000,true,GNSS_AIDED,12.00150812639797,77.00024125645216,5.908744653735475,17.438669307003863,1.3829168749255862,0.0,0,0
30500000000,true,GNSS_AIDED,12.001513195778958,77.00024288779197,5.910732665961395,17.494706938222464,1.3509151831932107,0.0,0,0
30600000000,true,GNSS_AIDED,12.001518265309198,77.00024452468439,5.912724038269265,17.550868076550387,1.3230012606958608,0.0,0,0
30700000000,true,GNSS_AIDED,12.001523334980176,77.00024616716449,5.914718068498193,17.607144444080916,1.2985725493508442,0.0,0,0
30800000000,true,GNSS_AIDED,12.001528404783434,77.00024781526218,5.916714196853716,17.663528104337217,1.277134438897955,0.0,0,0
30900000000,true,GNSS_AIDED,12.001533474710591,77.00024946900314,5.918711975806158,17.720011461952083,1.2582764112965132,0.0,0,0
31000000000,true,GNSS_AIDED,12.001538544753375,77.00025112840954,5.920711046933976,17.776587259630844,1.2416545072638279,0.0,0,0
31100000000,true,GNSS_AIDED,12.001543614903621,77.00025279350069,5.922711122865213,17.83324857378733,1.226978191964107,0.0,0,0
31200000000,true,GNSS_AIDED,12.00154868515329,77.00025446429342,5.92471197307014,17.889988810913906,1.214000344981345,0.0,0,0
31300000000,true,GNSS_AIDED,12.001553755494465,77.00025614080246,5.926713412595349,17.946801704226175,1.2025095099571967,0.0,0,0
31400000000,true,GNSS_AIDED,12.001558825919345,77.00025782304078,5.928715293103959,18.003681310019317,1.192323806815845,0.0,0,0
31500000000,true,GNSS_AIDED,12.001563896420254,77.00025951101975,5.930717495705475,18.060622003725996,1.1832860876441824,0.0,0,0
31600000000,true,GNSS_AIDED,12.001568966989627,77.0002612047494,5.932719925230353,18.117618475764004,1.1752600375153093,0.0,0,0
31700000000,true,GNSS_AIDED,12.001574037620001,77.00026290423862,5.934722505620886,18.174665726100045,1.1681270036410394,0.0,0,0
31800000000,true,GNSS_AIDED,12.00157910830402,77.00026460949519,5.936725176230765,18.231759057895488,1.161783393128335,0.0,0,0
31900000000,true,GNSS_AIDED,12.001584179034422,77.00026632052602,5.9387278888428305,18.288894070233482,1.1561385197326106,0.0,0,0
32000000000,true,GNSS_AIDED,12.001589249804034,77.00026803733721,5.940730605286164,18.34606665035426,1.1511128088121934,0.0,0,0
32100000000,false,GNSS_AIDED,12.001594320880184,77.00026975652811,5.94288482940319,18.403205292600205,1.1931435285523604,0.1,0,0
32200000000,false,GNSS_AIDED,12.001599392115065,77.0002714815136,5.945039053520216,18.460343934846208,1.2457582926444457,0.2,0,0
32300000000,false,GNSS_AIDED,12.00160446350241,77.0002732122957,5.9471932776372425,18.51748257709221,1.3105166935380153,0.3,0,0
32400000000,false,GNSS_AIDED,12.001609535035955,77.00027494887642,5.949347501754269,18.574621219338155,1.3884131738418306,0.4,0,0
32500000000,false,GNSS_AIDED,12.001614606709428,77.00027669125781,5.951501725871295,18.631759861584158,1.4799175280104726,0.5,0,0
32600000000,false,GNSS_AIDED,12.001619678516555,77.00027843944187,5.953655949988321,18.688898503830103,1.585064999414036,0.6,0,0
32700000000,false,GNSS_AIDED,12.001624750451056,77.0002801934306,5.9558101741053475,18.746037146076105,1.703570236248273,0.7,0,0
32800000000,false,GNSS_AIDED,12.00162982250665,77.00028195322601,5.957964398222374,18.80317578832205,1.8349399061985652,0.8,0,0
32900000000,false,GNSS_AIDED,12.001634894677052,77.00028371883006,5.9601186223394,18.860314430568053,1.9785674224837506,0.9,0,0
33000000000,false,GNSS_AIDED,12.001639966955969,77.00028549024478,5.962272846456426,18.917453072814055,2.1338033618369003,1.0,0,0
33100000000,false,GNSS_AIDED,12.00164503933711,77.0002872674721,5.964427070573453,18.97459171506,2.300002479475604,1.1,0,0
33200000000,false,GNSS_AIDED,12.001650111814175,77.00028905051403,5.966581294690479,19.031730357306003,2.476551814709414,1.2,0,0
33300000000,false,GNSS_AIDED,12.001655184380866,77.00029083937251,5.968735518807505,19.08886899955195,2.6628851886480285,1.3,0,0
33400000000,false,GNSS_AIDED,12.001660257030878,77.00029263404949,5.970889742924531,19.14600764179795,2.8584887480829595,1.4,0,0
33500000000,false,GNSS_AIDED,12.0016653297579,77.00029443454693,5.973043967041558,19.203146284043896,3.0629010806915495,1.5,0,0
33600000000,false,GNSS_AIDED,12.00167040255562,77.00029624086677,5.975198191158584,19.2602849262899,3.2757103317695293,1.6,0,0
33700000000,false,GNSS_AIDED,12.001675475417725,77.00029805301095,5.97735241527561,19.3174235685359,3.496549884376847,1.7,0,0
33800000000,false,GNSS_AIDED,12.001680548337893,77.00029987098138,5.979506639392636,19.374562210781846,3.7250935469419018,1.8,0,0
33900000000,false,GNSS_AIDED,12.0016856213098,77.00030169477999,5.981660863509663,19.43170085302785,3.9610507826813093,1.9,0,0
34000000000,false,GNSS_AIDED,12.00169069432712,77.0003035244087,5.983815087626689,19.488839495273794,4.2041622574843585,2.0,0,0
